episode_id,benchmark_uri,state_index,step_index,pass_flag,done,hybrid_reward,runtime_improvement,pre_state_id,post_state_id,pre_ir_instruction_count,post_ir_instruction_count,pre_runtime_median_sec,post_runtime_median_sec,pre_object_text_size_bytes,post_object_text_size_bytes,pre_total_basic_blocks,post_total_basic_blocks,pre_total_functions,post_total_functions,pre_total_instructions,post_total_instructions,pre_total_memory_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,z_runtime_improvement_pct,pre_ir_per_func,pre_mem_frac,pre_size_per_inst,pre_blocks_per_func,pre_insts_per_block,post_ir_per_func,post_mem_frac,post_size_per_inst,post_blocks_per_func,post_insts_per_block
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,0,-licm,True,1.098379,2.396881,d205025726f2ef82,3462d172b0867407,638,634,0.035645,0.034791,3113,5723,85,86,16,16,638,634,402,325,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,9,21,54,39,12,47,24,6,13,31,2,23,7,56,30,78,13,15,109,106,75,51,71,47,15,0,9,46,0,10,76,51,78,81,39,31,0,94,2,0,76,6,13,1,0,65,8,1,0,15,86,634,325,16,137,229,1.098379,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,39.625,0.5126182965299685,9.026813880126182,5.375,7.372093023255814
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,1,-loop-rotate,True,-2.217562,-2.065321,d205025726f2ef82,f5cfd1f51e34f246,638,660,0.035645,0.036381,3113,3215,85,91,16,16,638,660,402,412,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,0,4,54,35,17,47,29,11,12,36,2,4,0,87,4,83,13,25,119,108,75,52,71,47,16,0,10,46,0,13,78,51,83,81,39,36,0,172,2,0,4,6,13,1,0,74,8,1,0,15,91,660,412,16,10,307,-2.217562,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,41.25,0.6242424242424243,4.871212121212121,5.6875,7.252747252747253
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,2,-loop-unroll,True,0.654153,1.799095,d205025726f2ef82,f78a5af9e2e43f4c,638,639,0.035645,0.035004,3113,3113,85,86,16,16,638,639,402,402,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,0,4,54,39,12,47,24,6,13,31,2,4,0,82,4,78,13,15,109,106,75,51,71,47,15,0,9,46,0,13,73,51,78,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,86,639,402,16,10,298,0.654153,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,39.9375,0.6291079812206573,4.871674491392802,5.375,7.430232558139535
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,3,-loop-vectorize,True,1.031285,2.306594,d205025726f2ef82,f78a5af9e2e43f4c,638,639,0.035645,0.034823,3113,3113,85,86,16,16,638,639,402,402,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,0,4,54,39,12,47,24,6,13,31,2,4,0,82,4,78,13,15,109,106,75,51,71,47,15,0,9,46,0,13,73,51,78,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,86,639,402,16,10,298,1.031285,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,39.9375,0.6291079812206573,4.871674491392802,5.375,7.430232558139535
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,4,-loop-deletion,True,-0.078973,0.812540,d205025726f2ef82,f78a5af9e2e43f4c,638,639,0.035645,0.035355,3113,3113,85,86,16,16,638,639,402,402,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,0,4,54,39,12,47,24,6,13,31,2,4,0,82,4,78,13,15,109,106,75,51,71,47,15,0,9,46,0,13,73,51,78,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,86,639,402,16,10,298,-0.078973,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,39.9375,0.6291079812206573,4.871674491392802,5.375,7.430232558139535
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,5,-loop-unswitch,True,-0.075731,0.816903,d205025726f2ef82,f78a5af9e2e43f4c,638,639,0.035645,0.035354,3113,3113,85,86,16,16,638,639,402,402,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,0,4,54,39,12,47,24,6,13,31,2,4,0,82,4,78,13,15,109,106,75,51,71,47,15,0,9,46,0,13,73,51,78,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,86,639,402,16,10,298,-0.075731,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,39.9375,0.6291079812206573,4.871674491392802,5.375,7.430232558139535
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,6,-loop-distribute,True,-0.585155,0.131380,d205025726f2ef82,d9895230b8d46c5e,638,638,0.035645,0.035598,3113,3113,85,85,16,16,638,638,402,402,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,-0.585155,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764
996f46068f2badf46cfc197b,benchmark://cbench-v1/qsort,0,7,-indvars,True,0.173605,1.152430,d205025726f2ef82,f78a5af9e2e43f4c,638,639,0.035645,0.035234,3113,3113,85,86,16,16,638,639,402,402,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,106,75,51,71,46,15,0,9,46,0,13,72,51,77,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,85,638,402,16,10,298,0,4,54,39,12,47,24,6,13,31,2,4,0,82,4,78,13,15,109,106,75,51,71,47,15,0,9,46,0,13,73,51,78,81,39,31,0,163,2,0,4,6,13,1,0,73,8,1,0,15,86,639,402,16,10,298,0.173605,39.875,0.6300940438871473,4.879310344827586,5.3125,7.5058823529411764,39.9375,0.6291079812206573,4.871674491392802,5.375,7.430232558139535
375ffc1c6030973048177fcc,benchmark://cbench-v1/qsort,1,0,-licm,True,-0.678632,-4.576461,92d179ff6af65604,12b13b2a4dab0fac,462,522,0.034666,0.036253,3189,5332,85,86,16,16,462,522,274,264,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,105,67,43,70,46,12,0,8,46,0,6,79,27,77,81,34,30,0,40,2,0,4,6,5,1,0,73,6,1,0,5,85,462,274,16,10,131,7,23,54,39,12,47,24,6,13,31,2,23,7,56,30,78,13,15,109,105,67,43,70,47,12,0,8,46,0,8,78,27,78,81,34,30,0,38,2,0,73,6,5,1,0,65,6,1,0,5,86,522,264,16,125,129,-0.678632,28.875,0.5930735930735931,6.902597402597403,5.3125,5.435294117647059,32.625,0.5057471264367817,10.21455938697318,5.375,6.069767441860465
375ffc1c6030973048177fcc,benchmark://cbench-v1/qsort,1,1,-loop-rotate,True,-2.293736,-8.857548,92d179ff6af65604,636576bb9e06f6ff,462,492,0.034666,0.037737,3189,3744,85,91,16,16,462,492,274,281,0,4,54,39,12,46,23,6,12,31,2,4,0,81,4,77,13,15,108,105,67,43,70,46,12,0,8,46,0,6,79,27,77,81,34,30,0,40,2,0,4,6,5,1,0,73,6,1,0,5,85,462,274,16,10,131,0,11,54,35,17,47,29,11,12,36,2,11,0,80,11,83,13,25,119,107,67,44,70,47,13,0,9,46,0,7,84,27,83,81,34,35,0,46,2,0,15,6,5,1,0,74,6,1,0,5,91,492,281,16,26,137,-2.293736,28.875,0.5930735930735931,6.902597402597403,5.3125,5.435294117647059,30.75,0.5711382113821138,7.609756097560975,5.6875,5.406593406593407
